,tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori,Jakarta,kualitas_udara
5530,2019-02-18,2,50.0,23.0,14.0,64.0,22.0,64.0,O3,SEDANG,Jakarta_Utara,2
5531,2019-02-19,2,71.0,26.0,18.0,70.0,17.0,71.0,PM10,SEDANG,Jakarta_Utara,2
5532,2019-02-20,2,60.0,24.0,17.0,45.0,23.0,60.0,PM10,SEDANG,Jakarta_Utara,2
5533,2019-02-21,2,65.0,26.0,14.0,47.0,18.0,65.0,PM10,SEDANG,Jakarta_Utara,2
5534,2019-02-22,2,60.0,34.0,18.0,38.0,17.0,60.0,PM10,SEDANG,Jakarta_Utara,2
5535,2019-02-23,2,42.0,22.0,13.0,91.0,13.0,91.0,O3,SEDANG,Jakarta_Utara,2
5536,2019-02-24,2,57.0,26.0,18.0,73.0,13.0,73.0,O3,SEDANG,Jakarta_Utara,2
5537,2019-02-25,2,52.0,28.0,14.0,64.0,12.0,64.0,O3,SEDANG,Jakarta_Utara,2
5538,2019-02-26,2,60.0,29.0,11.0,44.0,14.0,60.0,PM10,SEDANG,Jakarta_Utara,2
5539,2019-02-27,2,58.0,22.0,10.0,46.0,13.0,58.0,PM10,SEDANG,Jakarta_Utara,2
5540,2019-02-28,2,38.0,21.0,4.0,54.0,8.0,54.0,O3,SEDANG,Jakarta_Utara,2
5541,2019-02-01,3,41.0,9.0,27.0,63.0,9.0,63.0,O3,SEDANG,Jakarta_Selatan,2
5542,2019-02-02,3,57.0,9.0,42.0,79.0,10.0,79.0,O3,SEDANG,Jakarta_Selatan,2
5543,2019-02-03,3,55.0,10.0,28.0,95.0,8.0,95.0,O3,SEDANG,Jakarta_Selatan,2
5544,2019-02-04,3,56.0,9.0,20.0,86.0,7.0,86.0,O3,SEDANG,Jakarta_Selatan,2
5545,2019-02-05,3,57.0,9.0,36.0,80.0,6.0,80.0,O3,SEDANG,Jakarta_Selatan,2
5546,2019-02-06,3,42.0,9.0,14.0,75.0,6.0,75.0,O3,SEDANG,Jakarta_Selatan,2
5547,2019-02-07,3,55.0,9.0,21.0,65.0,9.0,65.0,O3,SEDANG,Jakarta_Selatan,2
5548,2019-02-08,3,55.0,10.0,15.0,94.0,18.0,94.0,O3,SEDANG,Jakarta_Selatan,2
5549,2019-02-09,3,58.0,9.0,14.0,80.0,8.0,80.0,O3,SEDANG,Jakarta_Selatan,2
5550,2019-02-10,3,57.0,9.0,15.0,81.0,6.0,81.0,O3,SEDANG,Jakarta_Selatan,2
5551,2019-02-11,3,34.0,9.0,11.0,71.0,6.0,71.0,O3,SEDANG,Jakarta_Selatan,2
5552,2019-02-12,3,51.961251435132034,9.0,29.0,94.0,8.0,94.0,O3,SEDANG,Jakarta_Selatan,2
5553,2019-02-13,3,67.0,9.0,43.0,71.0,13.0,71.0,O3,SEDANG,Jakarta_Selatan,2
5554,2019-02-14,3,53.0,9.0,35.0,91.0,12.0,91.0,O3,SEDANG,Jakarta_Selatan,2
5555,2019-02-15,3,54.0,9.0,17.0,89.0,12.0,89.0,O3,SEDANG,Jakarta_Selatan,2
5556,2019-02-16,3,42.0,9.0,10.0,111.0,6.0,111.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
5557,2019-02-17,3,55.0,9.0,19.0,79.0,8.0,79.0,O3,SEDANG,Jakarta_Selatan,2
5558,2019-02-18,3,44.0,12.0,14.0,88.0,8.0,88.0,O3,SEDANG,Jakarta_Selatan,2
5559,2019-02-19,3,70.0,11.0,31.0,118.0,14.0,118.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
5560,2019-02-20,3,58.0,10.0,41.0,67.0,11.0,67.0,O3,SEDANG,Jakarta_Selatan,2
5561,2019-02-21,3,69.0,9.0,29.0,86.0,13.0,86.0,O3,SEDANG,Jakarta_Selatan,2
5562,2019-02-22,3,48.0,11.0,18.0,77.0,9.0,77.0,O3,SEDANG,Jakarta_Selatan,2
5563,2019-02-23,3,37.0,9.0,13.0,95.0,13.0,95.0,O3,SEDANG,Jakarta_Selatan,2
5564,2019-02-24,3,56.0,9.0,25.0,88.0,13.0,88.0,O3,SEDANG,Jakarta_Selatan,2
5565,2019-02-25,3,59.0,9.0,32.0,115.0,12.0,115.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
5566,2019-02-26,3,50.0,10.0,21.0,88.0,13.0,88.0,O3,SEDANG,Jakarta_Selatan,2
5567,2019-02-27,3,64.0,11.0,17.0,67.0,10.0,67.0,O3,SEDANG,Jakarta_Selatan,2
5568,2019-02-28,3,56.0,11.0,12.0,91.0,5.0,91.0,O3,SEDANG,Jakarta_Selatan,2
5569,2019-02-01,4,39.0,19.0,31.0,48.0,7.0,48.0,O3,BAIK,Jakarta Timur,3
5570,2019-02-02,4,49.0,20.0,46.0,54.0,9.0,54.0,O3,SEDANG,Jakarta Timur,2
5571,2019-02-03,4,64.0,20.0,34.0,46.0,6.0,64.0,PM10,SEDANG,Jakarta Timur,2
5572,2019-02-04,4,47.0,19.0,23.0,37.0,5.0,47.0,PM10,BAIK,Jakarta Timur,3
5573,2019-02-05,4,43.0,19.0,29.0,36.0,6.0,43.0,PM10,BAIK,Jakarta Timur,3
5574,2019-02-06,4,36.0,20.0,17.0,41.0,6.0,41.0,O3,BAIK,Jakarta Timur,3
5575,2019-02-07,4,57.0,21.0,24.0,35.0,7.0,57.0,PM10,SEDANG,Jakarta Timur,2
5576,2019-02-08,4,53.0,23.0,19.0,79.0,10.0,79.0,O3,SEDANG,Jakarta Timur,2
5577,2019-02-09,4,55.0,21.0,25.0,52.0,8.0,55.0,PM10,SEDANG,Jakarta Timur,2
5580,2019-02-12,4,51.0,20.0,25.0,50.0,7.0,51.0,PM10,SEDANG,Jakarta Timur,2
5581,2019-02-13,4,63.0,21.0,26.0,34.0,9.0,63.0,PM10,SEDANG,Jakarta Timur,2
5582,2019-02-14,4,73.0,20.0,36.0,59.0,10.0,73.0,PM10,SEDANG,Jakarta Timur,2
5583,2019-02-15,4,54.0,20.0,15.0,39.0,7.0,54.0,PM10,SEDANG,Jakarta Timur,2
5584,2019-02-16,4,27.0,20.0,11.0,72.0,10.0,72.0,O3,SEDANG,Jakarta Timur,2
5585,2019-02-17,4,32.0,20.0,20.0,65.0,12.0,65.0,O3,SEDANG,Jakarta Timur,2
5586,2019-02-18,4,47.0,20.0,31.0,72.0,9.0,72.0,O3,SEDANG,Jakarta Timur,2
5587,2019-02-19,4,72.0,23.0,30.0,78.0,12.0,78.0,O3,SEDANG,Jakarta Timur,2
5588,2019-02-20,4,63.0,22.0,22.0,70.0,12.0,70.0,O3,SEDANG,Jakarta Timur,2
5589,2019-02-21,4,55.0,21.0,25.0,61.0,8.0,61.0,O3,SEDANG,Jakarta Timur,2
5590,2019-02-22,4,56.0,20.0,34.0,40.0,12.0,56.0,PM10,SEDANG,Jakarta Timur,2
5591,2019-02-23,4,33.0,20.0,14.0,100.0,9.0,100.0,O3,SEDANG,Jakarta Timur,2
5592,2019-02-24,4,51.0,20.0,27.0,86.0,8.0,86.0,O3,SEDANG,Jakarta Timur,2
5593,2019-02-25,4,54.0,20.0,23.0,78.0,9.0,78.0,O3,SEDANG,Jakarta Timur,2
5594,2019-02-26,4,61.0,22.0,18.0,52.0,7.0,61.0,PM10,SEDANG,Jakarta Timur,2
5595,2019-02-27,4,64.0,21.0,17.0,45.0,7.0,64.0,PM10,SEDANG,Jakarta Timur,2
5596,2019-02-28,4,36.0,21.0,16.0,27.0,7.0,36.0,PM10,BAIK,Jakarta Timur,3
5597,2019-02-01,5,54.0,12.0,41.0,43.0,9.0,54.0,PM10,SEDANG,Jakarta Barat,2
5598,2019-02-02,5,56.0,18.0,47.0,58.0,11.0,58.0,O3,SEDANG,Jakarta Barat,2
5599,2019-02-03,5,35.0,20.0,15.0,56.0,8.0,56.0,O3,SEDANG,Jakarta Barat,2
5600,2019-02-04,5,48.0,14.0,20.0,53.0,5.0,53.0,O3,SEDANG,Jakarta Barat,2
5601,2019-02-05,5,49.0,13.0,26.0,47.0,6.0,49.0,PM10,BAIK,Jakarta Barat,3
5602,2019-02-06,5,52.0,18.0,14.0,43.0,8.0,52.0,PM10,SEDANG,Jakarta Barat,2
5603,2019-02-07,5,48.0,16.0,16.0,43.0,9.0,48.0,PM10,BAIK,Jakarta Barat,3
5604,2019-02-08,5,35.0,15.0,13.0,65.0,10.0,65.0,O3,SEDANG,Jakarta Barat,2
5605,2019-02-09,5,53.0,16.0,19.0,62.0,6.0,62.0,O3,SEDANG,Jakarta Barat,2
5606,2019-02-10,5,59.0,19.0,28.0,56.0,8.0,59.0,PM10,SEDANG,Jakarta Barat,2
5607,2019-02-11,5,37.0,14.0,9.0,52.0,4.0,52.0,O3,SEDANG,Jakarta Barat,2
5608,2019-02-12,5,55.0,13.0,34.0,48.0,9.0,55.0,PM10,SEDANG,Jakarta Barat,2
5609,2019-02-13,5,55.0,13.0,23.0,45.0,13.0,55.0,PM10,SEDANG,Jakarta Barat,2
5610,2019-02-14,5,63.0,15.0,39.0,56.0,12.0,63.0,PM10,SEDANG,Jakarta Barat,2
5611,2019-02-15,5,45.0,12.0,15.0,34.0,7.0,45.0,PM10,BAIK,Jakarta Barat,3
5612,2019-02-16,5,25.0,12.0,10.0,56.0,6.0,56.0,O3,SEDANG,Jakarta Barat,2
5613,2019-02-17,5,27.0,14.0,9.0,59.0,7.0,59.0,O3,SEDANG,Jakarta Barat,2
5614,2019-02-18,5,51.0,20.0,17.0,65.0,8.0,65.0,O3,SEDANG,Jakarta Barat,2
5615,2019-02-19,5,68.0,16.0,25.0,123.0,14.0,123.0,O3,TIDAK SEHAT,Jakarta Barat,1
5616,2019-02-20,5,69.0,14.0,25.0,57.0,14.0,69.0,PM10,SEDANG,Jakarta Barat,2
5617,2019-02-21,5,57.0,12.0,25.0,64.0,15.0,64.0,O3,SEDANG,Jakarta Barat,2
5618,2019-02-22,5,41.0,14.0,21.0,69.0,15.0,69.0,O3,SEDANG,Jakarta Barat,2
5619,2019-02-23,5,40.0,12.0,16.0,102.0,12.0,102.0,O3,TIDAK SEHAT,Jakarta Barat,1
5620,2019-02-24,5,54.0,12.0,27.0,80.0,14.0,80.0,O3,SEDANG,Jakarta Barat,2
5621,2019-02-25,5,49.0,12.0,20.0,93.0,11.0,93.0,O3,SEDANG,Jakarta Barat,2
5622,2019-02-26,5,45.0,16.0,25.0,67.0,13.0,67.0,O3,SEDANG,Jakarta Barat,2
5623,2019-02-27,5,51.0,14.0,19.0,66.0,16.0,66.0,O3,SEDANG,Jakarta Barat,2
5624,2019-02-28,5,40.0,10.0,12.0,98.0,7.0,98.0,O3,SEDANG,Jakarta Barat,2
5625,2019-03-01,1,50.0,13.0,29.0,16.0,15.0,50.0,PM10,BAIK,Jakarta_Pusat,3
5626,2019-03-02,1,30.0,19.0,24.0,21.0,12.0,30.0,PM10,BAIK,Jakarta_Pusat,3
5627,2019-03-03,1,38.0,16.0,15.0,47.0,15.0,47.0,O3,BAIK,Jakarta_Pusat,3
5628,2019-03-04,1,52.0,21.0,32.0,42.0,22.0,52.0,PM10,SEDANG,Jakarta_Pusat,2
5629,2019-03-05,1,40.0,15.0,28.0,29.0,21.0,40.0,PM10,BAIK,Jakarta_Pusat,3
5630,2019-03-06,1,46.0,15.0,25.0,29.0,17.0,46.0,PM10,BAIK,Jakarta_Pusat,3
5631,2019-03-07,1,45.0,17.0,39.0,66.0,16.0,66.0,O3,SEDANG,Jakarta_Pusat,2
5632,2019-03-08,1,56.0,18.0,41.0,33.0,27.0,56.0,PM10,SEDANG,Jakarta_Pusat,2
5633,2019-03-09,1,48.0,14.0,29.0,109.0,21.0,109.0,O3,TIDAK SEHAT,Jakarta_Pusat,1
5634,2019-03-10,1,48.0,17.0,22.0,52.0,11.0,52.0,O3,SEDANG,Jakarta_Pusat,2
5635,2019-03-11,1,28.0,15.0,20.0,25.0,10.0,28.0,PM10,BAIK,Jakarta_Pusat,3
5636,2019-03-12,1,41.0,15.0,20.0,17.0,12.0,41.0,PM10,BAIK,Jakarta_Pusat,3
5637,2019-03-13,1,43.0,14.0,28.0,50.0,16.0,50.0,O3,BAIK,Jakarta_Pusat,3
5638,2019-03-14,1,47.0,16.0,30.0,99.0,18.0,99.0,O3,SEDANG,Jakarta_Pusat,2
5639,2019-03-15,1,57.0,29.0,28.0,60.0,16.0,60.0,O3,SEDANG,Jakarta_Pusat,2
5640,2019-03-16,1,47.0,15.0,42.0,28.0,12.0,47.0,PM10,BAIK,Jakarta_Pusat,3
5641,2019-03-17,1,30.0,19.0,18.0,33.0,9.0,33.0,O3,BAIK,Jakarta_Pusat,3
5642,2019-03-18,1,31.0,19.0,18.0,21.0,8.0,31.0,PM10,BAIK,Jakarta_Pusat,3
5643,2019-03-19,1,25.0,16.0,18.0,12.0,6.0,25.0,PM10,BAIK,Jakarta_Pusat,3
5644,2019-03-20,1,21.0,15.0,16.0,25.0,8.0,25.0,O3,BAIK,Jakarta_Pusat,3
5645,2019-03-21,1,23.0,3.0,16.0,24.0,10.0,24.0,O3,BAIK,Jakarta_Pusat,3
5646,2019-03-22,1,30.0,7.0,20.0,28.0,9.0,30.0,PM10,BAIK,Jakarta_Pusat,3
5647,2019-03-23,1,25.0,6.0,15.0,19.0,8.0,25.0,PM10,BAIK,Jakarta_Pusat,3
5648,2019-03-24,1,16.0,5.0,9.0,28.0,4.0,28.0,O3,BAIK,Jakarta_Pusat,3
5649,2019-03-25,1,18.0,5.0,14.0,19.0,7.0,19.0,O3,BAIK,Jakarta_Pusat,3
5650,2019-03-26,1,44.0,8.0,29.0,32.0,12.0,44.0,PM10,BAIK,Jakarta_Pusat,3
5651,2019-03-27,1,29.0,6.0,25.0,53.0,15.0,53.0,O3,SEDANG,Jakarta_Pusat,2
5652,2019-03-28,1,44.0,5.0,36.0,47.0,18.0,47.0,O3,BAIK,Jakarta_Pusat,3
5653,2019-03-29,1,53.0,6.0,34.0,54.0,20.0,54.0,O3,SEDANG,Jakarta_Pusat,2
5654,2019-03-30,1,40.0,6.0,25.0,79.0,16.0,79.0,O3,SEDANG,Jakarta_Pusat,2
5655,2019-03-31,1,51.0,8.0,35.0,94.0,18.0,94.0,O3,SEDANG,Jakarta_Pusat,2
5656,2019-03-01,2,38.0,19.0,13.0,36.0,14.0,38.0,PM10,BAIK,Jakarta_Utara,3
5657,2019-03-02,2,50.0,51.0,11.0,30.0,11.0,51.0,SO2,SEDANG,Jakarta_Utara,2
5658,2019-03-03,2,46.0,23.0,6.0,78.0,8.0,78.0,O3,SEDANG,Jakarta_Utara,2
5659,2019-03-04,2,51.0,22.0,18.0,61.0,18.0,61.0,O3,SEDANG,Jakarta_Utara,2
5660,2019-03-05,2,44.0,21.0,12.0,64.0,22.0,64.0,O3,SEDANG,Jakarta_Utara,2
5661,2019-03-06,2,40.0,20.0,11.0,42.0,19.0,42.0,O3,BAIK,Jakarta_Utara,3
5662,2019-03-07,2,55.0,24.0,26.0,48.0,17.0,55.0,PM10,SEDANG,Jakarta_Utara,2
5663,2019-03-08,2,76.0,25.0,31.0,54.0,23.0,76.0,PM10,SEDANG,Jakarta_Utara,2
5664,2019-03-09,2,67.0,35.0,22.0,92.0,27.0,92.0,O3,SEDANG,Jakarta_Utara,2
5665,2019-03-10,2,60.0,26.0,16.0,164.0,19.0,164.0,O3,TIDAK SEHAT,Jakarta_Utara,1
5666,2019-03-11,2,55.0,23.0,15.0,44.0,18.0,55.0,PM10,SEDANG,Jakarta_Utara,2
5667,2019-03-12,2,30.0,20.0,9.0,34.0,12.0,34.0,O3,BAIK,Jakarta_Utara,3
5668,2019-03-13,2,50.0,27.0,14.0,43.0,22.0,50.0,PM10,BAIK,Jakarta_Utara,3
5669,2019-03-14,2,54.0,26.0,14.0,80.0,36.0,80.0,O3,SEDANG,Jakarta_Utara,2
5670,2019-03-15,2,59.0,23.0,19.0,85.0,35.0,85.0,O3,SEDANG,Jakarta_Utara,2
5671,2019-03-16,2,60.0,26.0,21.0,47.0,15.0,60.0,PM10,SEDANG,Jakarta_Utara,2
5672,2019-03-17,2,39.0,21.0,12.0,48.0,8.0,48.0,O3,BAIK,Jakarta_Utara,3
5673,2019-03-18,2,42.0,20.0,13.0,47.0,10.0,47.0,O3,BAIK,Jakarta_Utara,3
5674,2019-03-19,2,33.0,19.0,14.0,28.0,6.0,33.0,PM10,BAIK,Jakarta_Utara,3
5675,2019-03-20,2,27.0,8.0,8.0,33.0,12.0,33.0,O3,BAIK,Jakarta_Utara,3
5676,2019-03-21,2,35.0,8.0,9.0,37.0,9.0,37.0,O3,BAIK,Jakarta_Utara,3
5677,2019-03-22,2,31.0,8.0,11.0,45.0,12.0,45.0,O3,BAIK,Jakarta_Utara,3
5678,2019-03-23,2,26.0,7.0,7.0,39.0,15.0,39.0,O3,BAIK,Jakarta_Utara,3
5679,2019-03-24,2,19.0,7.0,5.0,40.0,2.0,40.0,O3,BAIK,Jakarta_Utara,3
5680,2019-03-25,2,21.0,7.0,7.0,37.0,7.0,37.0,O3,BAIK,Jakarta_Utara,3
5681,2019-03-26,2,58.0,10.0,24.0,53.0,16.0,58.0,PM10,SEDANG,Jakarta_Utara,2
5682,2019-03-27,2,43.0,11.0,12.0,72.0,14.0,72.0,O3,SEDANG,Jakarta_Utara,2
5683,2019-03-28,2,56.0,7.0,15.0,96.0,11.0,96.0,O3,SEDANG,Jakarta_Utara,2
5684,2019-03-29,2,62.0,13.0,18.0,69.0,17.0,69.0,O3,SEDANG,Jakarta_Utara,2
5685,2019-03-30,2,62.0,18.0,14.0,87.0,11.0,87.0,O3,SEDANG,Jakarta_Utara,2
5686,2019-03-31,2,60.0,11.0,26.0,84.0,11.0,84.0,O3,SEDANG,Jakarta_Utara,2
5687,2019-03-01,3,52.0,9.0,18.0,70.0,7.0,70.0,O3,SEDANG,Jakarta_Selatan,2
5688,2019-03-02,3,45.0,10.0,25.0,62.0,11.0,62.0,O3,SEDANG,Jakarta_Selatan,2
5689,2019-03-03,3,53.0,10.0,22.0,77.0,9.0,77.0,O3,SEDANG,Jakarta_Selatan,2
5690,2019-03-04,3,55.0,11.0,20.0,104.0,13.0,104.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
5691,2019-03-05,3,47.0,10.0,17.0,79.0,11.0,79.0,O3,SEDANG,Jakarta_Selatan,2
5692,2019-03-06,3,54.0,9.0,24.0,60.0,18.0,60.0,O3,SEDANG,Jakarta_Selatan,2
5693,2019-03-07,3,52.0,10.0,23.0,83.0,14.0,83.0,O3,SEDANG,Jakarta_Selatan,2
5694,2019-03-08,3,78.0,11.0,37.0,155.0,14.0,155.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
5695,2019-03-09,3,63.0,10.0,22.0,111.0,11.0,111.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
5696,2019-03-10,3,54.0,10.0,17.0,122.0,8.0,122.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
5697,2019-03-11,3,54.0,10.0,16.0,36.0,12.0,54.0,PM10,SEDANG,Jakarta_Selatan,2
5698,2019-03-12,3,40.0,10.0,13.0,51.0,6.0,51.0,O3,SEDANG,Jakarta_Selatan,2
5699,2019-03-13,3,35.0,10.0,14.0,102.0,8.0,102.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
5700,2019-03-14,3,57.0,11.0,52.0,72.0,18.0,72.0,O3,SEDANG,Jakarta_Selatan,2
5701,2019-03-15,3,71.0,11.0,21.0,69.0,10.0,71.0,PM10,SEDANG,Jakarta_Selatan,2
5702,2019-03-16,3,55.0,10.0,23.0,70.0,10.0,70.0,O3,SEDANG,Jakarta_Selatan,2
5703,2019-03-17,3,51.0,9.0,13.0,59.0,6.0,59.0,O3,SEDANG,Jakarta_Selatan,2
5704,2019-03-18,3,52.0,9.0,13.0,65.0,6.0,65.0,O3,SEDANG,Jakarta_Selatan,2
5705,2019-03-19,3,38.0,9.0,14.0,68.0,5.0,68.0,O3,SEDANG,Jakarta_Selatan,2
5706,2019-03-20,3,36.0,10.0,8.0,61.0,5.0,61.0,O3,SEDANG,Jakarta_Selatan,2
5707,2019-03-21,3,58.0,9.0,18.0,38.0,6.0,58.0,PM10,SEDANG,Jakarta_Selatan,2
5708,2019-03-22,3,55.0,10.0,24.0,40.0,5.0,55.0,PM10,SEDANG,Jakarta_Selatan,2
5709,2019-03-23,3,40.0,9.0,8.0,39.0,4.0,40.0,PM10,BAIK,Jakarta_Selatan,3
5710,2019-03-24,3,36.0,9.0,5.0,28.0,2.0,36.0,PM10,BAIK,Jakarta_Selatan,3
5711,2019-03-25,3,40.0,9.0,12.0,26.0,6.0,40.0,PM10,BAIK,Jakarta_Selatan,3
5712,2019-03-26,3,71.0,9.0,26.0,55.0,15.0,71.0,PM10,SEDANG,Jakarta_Selatan,2
5713,2019-03-27,3,47.0,10.0,17.0,97.0,8.0,97.0,O3,SEDANG,Jakarta_Selatan,2
5714,2019-03-28,3,56.0,10.0,19.0,83.0,12.0,83.0,O3,SEDANG,Jakarta_Selatan,2
5715,2019-03-29,3,59.0,12.0,24.0,59.33919741346519,11.0,59.0,PM10,SEDANG,Jakarta_Selatan,2
5716,2019-03-30,3,48.0,10.0,20.0,59.33919741346519,12.0,48.0,PM10,BAIK,Jakarta_Selatan,3
5717,2019-03-31,3,59.0,11.0,20.0,136.0,10.0,136.0,O3,TIDAK SEHAT,Jakarta_Selatan,1
5719,2019-03-02,4,34.0,20.0,18.0,48.0,8.0,48.0,O3,BAIK,Jakarta Timur,3
5720,2019-03-03,4,35.0,20.0,12.0,74.0,8.0,74.0,O3,SEDANG,Jakarta Timur,2
5721,2019-03-04,4,45.0,21.0,26.0,73.0,9.0,73.0,O3,SEDANG,Jakarta Timur,2
5722,2019-03-05,4,33.0,20.0,17.0,73.0,9.0,73.0,O3,SEDANG,Jakarta Timur,2
5723,2019-03-06,4,34.0,21.0,23.0,42.0,12.0,42.0,O3,BAIK,Jakarta Timur,3
5724,2019-03-07,4,45.0,21.0,23.0,79.0,9.0,79.0,O3,SEDANG,Jakarta Timur,2
5725,2019-03-08,4,76.0,22.0,40.0,75.0,13.0,76.0,PM10,SEDANG,Jakarta Timur,2
5726,2019-03-09,4,63.0,22.0,24.0,100.0,12.0,100.0,O3,SEDANG,Jakarta Timur,2
5727,2019-03-10,4,50.0,21.0,23.0,49.0,15.0,50.0,PM10,BAIK,Jakarta Timur,3
5728,2019-03-11,4,52.0,21.0,19.0,30.0,8.0,52.0,PM10,SEDANG,Jakarta Timur,2
5729,2019-03-12,4,32.0,20.0,13.0,26.0,9.0,32.0,PM10,BAIK,Jakarta Timur,3
5730,2019-03-13,4,49.0,21.0,17.0,66.0,8.0,66.0,O3,SEDANG,Jakarta Timur,2
5731,2019-03-14,4,58.0,22.0,35.0,92.0,11.0,92.0,O3,SEDANG,Jakarta Timur,2
5732,2019-03-15,4,68.0,23.0,22.0,77.0,12.0,77.0,O3,SEDANG,Jakarta Timur,2
5733,2019-03-16,4,56.0,20.0,19.0,46.0,8.0,56.0,PM10,SEDANG,Jakarta Timur,2
5734,2019-03-17,4,33.0,21.0,13.0,29.0,5.0,33.0,PM10,BAIK,Jakarta Timur,3
5735,2019-03-18,4,35.0,21.0,13.0,34.0,5.0,35.0,PM10,BAIK,Jakarta Timur,3
5736,2019-03-19,4,51.961251435132034,20.0,17.0,13.0,6.0,20.0,SO2,BAIK,Jakarta Timur,3
5737,2019-03-20,4,38.0,20.0,9.0,37.0,3.0,38.0,PM10,BAIK,Jakarta Timur,3
5738,2019-03-21,4,50.0,21.0,21.0,32.0,7.0,50.0,PM10,BAIK,Jakarta Timur,3
5739,2019-03-22,4,32.0,20.0,24.0,38.0,4.0,38.0,O3,BAIK,Jakarta Timur,3
5740,2019-03-23,4,25.0,20.0,8.0,25.0,3.0,25.0,PM10,BAIK,Jakarta Timur,3
5741,2019-03-24,4,31.0,20.0,5.0,20.0,2.0,31.0,PM10,BAIK,Jakarta Timur,3
5742,2019-03-25,4,34.0,20.0,11.0,30.0,7.0,34.0,PM10,BAIK,Jakarta Timur,3
5743,2019-03-26,4,63.0,21.0,36.0,60.0,10.0,63.0,PM10,SEDANG,Jakarta Timur,2
5744,2019-03-27,4,57.0,22.0,17.0,83.0,10.0,83.0,O3,SEDANG,Jakarta Timur,2
5745,2019-03-28,4,40.0,21.0,17.0,61.0,15.0,61.0,O3,SEDANG,Jakarta Timur,2
5746,2019-03-29,4,62.0,24.0,10.0,63.0,9.0,63.0,O3,SEDANG,Jakarta Timur,2
5747,2019-03-30,4,51.0,24.0,16.0,77.0,9.0,77.0,O3,SEDANG,Jakarta Timur,2
5748,2019-03-31,4,62.0,23.0,24.0,83.0,9.0,83.0,O3,SEDANG,Jakarta Timur,2
5749,2019-03-01,5,58.0,11.0,22.0,53.0,11.0,58.0,PM10,SEDANG,Jakarta Barat,2
5750,2019-03-02,5,38.0,14.0,19.0,51.0,8.0,51.0,O3,SEDANG,Jakarta Barat,2
5751,2019-03-03,5,32.0,12.0,12.0,82.0,8.0,82.0,O3,SEDANG,Jakarta Barat,2
5752,2019-03-04,5,47.0,16.0,19.0,91.0,12.0,91.0,O3,SEDANG,Jakarta Barat,2
5753,2019-03-05,5,27.0,10.0,18.0,83.0,16.0,83.0,O3,SEDANG,Jakarta Barat,2
5754,2019-03-06,5,37.0,12.0,17.0,55.0,17.0,55.0,O3,SEDANG,Jakarta Barat,2
5755,2019-03-07,5,54.0,13.0,32.0,112.0,13.0,112.0,O3,TIDAK SEHAT,Jakarta Barat,1
5756,2019-03-08,5,68.0,12.0,33.0,99.0,15.0,99.0,O3,SEDANG,Jakarta Barat,2
5757,2019-03-09,5,58.0,12.0,25.0,215.0,15.0,215.0,O3,SANGAT TIDAK SEHAT,Jakarta Barat,0
5758,2019-03-10,5,55.0,14.0,17.0,131.0,9.0,131.0,O3,TIDAK SEHAT,Jakarta Barat,1
5759,2019-03-11,5,45.0,13.0,13.0,55.0,9.0,55.0,O3,SEDANG,Jakarta Barat,2
5760,2019-03-12,5,32.0,14.0,11.0,48.0,6.0,48.0,O3,BAIK,Jakarta Barat,3
5761,2019-03-13,5,32.0,11.0,16.0,122.0,11.0,122.0,O3,TIDAK SEHAT,Jakarta Barat,1
5762,2019-03-14,5,53.0,14.0,29.0,162.0,15.0,162.0,O3,TIDAK SEHAT,Jakarta Barat,1
5763,2019-03-15,5,71.0,23.0,29.0,132.0,11.0,132.0,O3,TIDAK SEHAT,Jakarta Barat,1
5764,2019-03-16,5,57.0,13.0,43.0,128.0,11.0,128.0,O3,TIDAK SEHAT,Jakarta Barat,1
5765,2019-03-17,5,38.0,17.0,10.0,82.0,6.0,82.0,O3,SEDANG,Jakarta Barat,2
5766,2019-03-18,5,38.0,17.0,12.0,48.0,7.0,48.0,O3,BAIK,Jakarta Barat,3
5767,2019-03-19,5,26.0,15.0,7.0,33.0,4.0,33.0,O3,BAIK,Jakarta Barat,3
5768,2019-03-20,5,26.0,16.0,7.0,65.0,3.0,65.0,O3,SEDANG,Jakarta Barat,2
5769,2019-03-21,5,40.0,13.0,10.0,74.0,4.0,74.0,O3,SEDANG,Jakarta Barat,2
5770,2019-03-22,5,42.0,19.0,17.0,58.0,5.0,58.0,O3,SEDANG,Jakarta Barat,2
5771,2019-03-23,5,31.0,18.0,6.0,75.0,3.0,75.0,O3,SEDANG,Jakarta Barat,2
5772,2019-03-24,5,17.0,14.0,5.0,55.0,2.0,55.0,O3,SEDANG,Jakarta Barat,2
5773,2019-03-25,5,26.0,12.0,6.0,42.0,3.0,42.0,O3,BAIK,Jakarta Barat,3
5774,2019-03-26,5,61.0,18.0,19.0,89.0,8.0,89.0,O3,SEDANG,Jakarta Barat,2
